SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS,DATE
ONEPOINT,EQ, 19-Feb-2021,13.55,12.9,12.9,12.9,12.9,12.9,12.9,45631,5.89,132,45631,100.0,5,20210219
EBIXFOREX,EQ, 19-Feb-2021,464.2,470.0,470.0,451.0,460.0,458.2,461.22,2264,10.44,321,885,39.09,4,20210219
TPLPLASTEH,EQ, 19-Feb-2021,147.95,148.25,149.25,145.0,148.0,147.1,146.98,6786,9.97,426,3238,47.72,4,20210219
TREJHARA,EQ, 19-Feb-2021,30.7,31.75,31.75,30.0,31.0,31.0,31.06,47160,14.65,414,13593,28.82,4,20210219
DEEPENR,EQ, 19-Feb-2021,40.8,41.25,41.25,40.0,40.1,40.1,40.43,16789,6.79,292,11127,66.28,4,20210219
CORALFINAC,EQ, 19-Feb-2021,24.4,24.9,24.9,22.95,23.05,23.25,23.49,31587,7.42,335,20464,64.79,4,20210219
TTKHLTCARE,EQ, 19-Feb-2021,574.15,567.95,581.0,566.4,570.0,571.9,574.12,6447,37.01,989,723,11.21,4,20210219
CHEMFAB,EQ, 19-Feb-2021,129.45,134.5,134.5,127.65,130.0,129.15,129.02,4443,5.73,159,3233,72.77,4,20210219
BIL,EQ, 19-Feb-2021,155.0,155.4,156.4,155.0,155.3,155.05,155.17,3921,6.08,138,2894,73.81,4,20210219
GOKUL,EQ, 19-Feb-2021,18.5,18.45,18.75,18.25,18.25,18.3,18.42,31533,5.81,154,25619,81.25,4,20210219
SUNDARAM,EQ, 19-Feb-2021,1.35,1.35,1.4,1.3,1.3,1.3,1.32,418959,5.54,269,326427,77.91,4,20210219
SHARIABEES,EQ, 19-Feb-2021,354.74,354.74,354.74,351.61,354.0,354.0,354.07,1231,4.36,27,1198,97.32,4,20210219
LINCPEN,EQ, 19-Feb-2021,175.8,176.6,177.8,173.0,174.0,174.3,174.48,4085,7.13,213,2749,67.29,4,20210219
NETFNV20,EQ, 19-Feb-2021,78.68,80.99,80.99,76.95,80.0,79.58,78.34,6696,5.25,76,5846,87.31,4,20210219
ROSSELLIND,EQ, 19-Feb-2021,108.5,112.65,112.65,108.65,110.0,109.75,109.48,6766,7.41,349,4464,65.98,4,20210219
IVP,EQ, 19-Feb-2021,114.35,110.4,119.8,110.0,110.0,110.5,111.68,7688,8.59,328,3699,48.11,4,20210219
WELINV,EQ, 19-Feb-2021,358.2,361.9,366.7,356.0,356.0,359.05,360.01,1534,5.52,87,1238,80.7,4,20210219
MTEDUCARE,EQ, 19-Feb-2021,8.35,8.35,8.5,8.2,8.25,8.25,8.31,69310,5.76,227,54223,78.23,4,20210219
MALUPAPER,EQ, 19-Feb-2021,27.35,27.85,28.45,26.5,27.45,27.2,27.71,29972,8.31,243,17659,58.92,4,20210219
ARSSINFRA,EQ, 19-Feb-2021,23.4,24.4,24.4,23.1,23.5,23.6,23.82,29644,7.06,227,17955,60.57,4,20210219
MAHASTEEL,EQ, 19-Feb-2021,100.15,98.0,100.9,98.0,98.85,98.8,99.41,8064,8.02,358,4562,56.57,4,20210219
AGROPHOS,EQ, 19-Feb-2021,13.35,13.8,13.8,13.2,13.3,13.45,13.42,47114,6.32,184,37164,78.88,4,20210219
NECCLTD,EQ, 19-Feb-2021,9.8,9.8,10.5,9.45,9.5,9.55,9.96,71208,7.09,233,43338,60.86,4,20210219
SINTERCOM,EQ, 19-Feb-2021,91.0,99.0,99.0,91.0,94.0,93.15,93.0,6092,5.67,59,5132,84.24,4,20210219
RUBYMILLS,EQ, 19-Feb-2021,188.4,189.0,189.0,185.2,185.35,186.1,186.81,4310,8.05,240,2492,57.82,4,20210219
AMDIND,EQ, 19-Feb-2021,20.2,20.45,20.45,18.45,18.6,18.75,19.17,37480,7.18,359,23100,61.63,4,20210219
RESPONIND,EQ, 19-Feb-2021,175.85,181.0,181.0,174.15,177.9,175.05,176.85,27110,47.95,927,2403,8.86,4,20210219
LSIL,EQ, 19-Feb-2021,0.9,0.95,0.95,0.9,0.95,0.9,0.92,950471,8.74,514,515754,54.26,4,20210219
SOUTHWEST,EQ, 19-Feb-2021,49.0,46.65,49.75,46.65,48.5,48.8,49.17,12264,6.03,56,9781,79.75,4,20210219
PONNIERODE,EQ, 19-Feb-2021,144.0,145.5,146.9,141.0,141.0,142.05,143.98,5253,7.56,429,3344,63.66,4,20210219
ORBTEXP,EQ, 19-Feb-2021,63.85,64.25,65.5,63.2,64.5,64.75,64.45,11538,7.44,285,7345,63.66,4,20210219
SANDESH,EQ, 19-Feb-2021,703.4,709.05,718.8,691.25,692.0,694.15,705.87,2551,18.01,694,660,25.87,4,20210219
PENINLAND,EQ, 19-Feb-2021,5.75,5.9,5.9,5.65,5.7,5.65,5.76,115378,6.64,258,70299,60.93,4,20210219
KUANTUM,EQ, 19-Feb-2021,52.5,53.25,53.55,52.0,52.2,52.6,52.9,13253,7.01,252,8398,63.37,4,20210219
HITECHGEAR,EQ, 19-Feb-2021,185.1,182.05,187.05,177.0,179.1,178.95,182.37,3455,6.3,65,2659,76.96,4,20210219
HILTON,EQ, 19-Feb-2021,10.9,11.2,11.2,10.4,10.4,10.4,10.63,52176,5.55,246,39142,75.02,4,20210219
AMJLAND,EQ, 19-Feb-2021,25.2,25.2,26.8,25.2,26.3,26.25,26.08,19838,5.17,134,12207,61.53,3,20210219
SAKHTISUG,EQ, 19-Feb-2021,9.7,9.75,9.9,9.4,9.5,9.5,9.58,69377,6.65,241,41424,59.71,3,20210219
MCL,EQ, 19-Feb-2021,93.65,93.8,95.5,93.5,93.5,93.55,94.16,4606,4.34,92,3559,77.27,3,20210219
RANEENGINE,EQ, 19-Feb-2021,265.5,266.4,274.0,264.0,266.55,266.5,269.47,2987,8.05,151,1390,46.53,3,20210219
DELTAMAGNT,EQ, 19-Feb-2021,31.95,31.05,32.9,31.0,32.8,32.15,31.84,13561,4.32,165,11623,85.71,3,20210219
MINDTECK,EQ, 19-Feb-2021,42.85,43.05,43.8,42.4,43.0,43.3,43.18,9224,3.98,153,7332,79.49,3,20210219
MITTAL,EQ, 19-Feb-2021,11.35,11.5,11.5,11.05,11.2,11.1,11.18,43491,4.86,182,31471,72.36,3,20210219
EXCEL,EQ, 19-Feb-2021,3.2,3.25,3.25,3.05,3.05,3.05,3.08,161500,4.98,140,129445,80.15,3,20210219
AHLADA,EQ, 19-Feb-2021,74.3,74.5,74.5,72.1,73.0,73.0,73.54,6187,4.55,53,4622,74.71,3,20210219
RAJSREESUG,EQ, 19-Feb-2021,16.35,16.45,16.9,15.55,15.55,15.8,16.22,23839,3.87,241,18827,78.98,3,20210219
NETF,EQ, 19-Feb-2021,172.27,168.2,175.75,166.11,168.4,169.0,169.35,3602,6.1,143,2134,59.24,3,20210219
PRIMESECU,EQ, 19-Feb-2021,41.35,41.35,41.6,40.3,40.4,40.45,40.88,11740,4.8,274,8714,74.22,3,20210219
CENTEXT,EQ, 19-Feb-2021,4.45,4.45,4.6,4.35,4.45,4.45,4.44,128215,5.7,193,89809,70.05,3,20210219
TREEHOUSE,EQ, 19-Feb-2021,7.75,7.9,8.05,7.4,7.55,7.9,7.8,50637,3.95,226,40424,79.83,3,20210219
ABSLBANETF,EQ, 19-Feb-2021,362.0,360.28,362.77,353.03,358.25,355.29,359.78,1210,4.35,55,1002,82.81,3,20210219
BYKE,EQ, 19-Feb-2021,18.55,18.8,19.35,18.2,18.35,18.4,18.63,22746,4.24,174,16272,71.54,3,20210219
OSWALAGRO,EQ, 19-Feb-2021,10.75,10.3,10.95,10.3,10.55,10.45,10.62,51269,5.45,230,35159,68.58,3,20210219
EMKAY,EQ, 19-Feb-2021,68.9,69.0,69.75,67.85,69.25,69.0,69.01,9979,6.89,198,5604,56.16,3,20210219
GROBTEA,EQ, 19-Feb-2021,989.0,994.95,1018.0,967.0,969.95,968.65,980.98,563,5.52,102,389,69.09,3,20210219
BSL,EQ, 19-Feb-2021,29.85,30.45,32.0,29.9,30.55,30.7,31.27,14882,4.65,224,10127,68.05,3,20210219
BANARBEADS,EQ, 19-Feb-2021,56.5,58.05,58.05,54.3,54.5,55.9,56.3,6334,3.57,119,5455,86.12,3,20210219
GAL,EQ, 19-Feb-2021,2.7,2.8,2.8,2.6,2.6,2.6,2.64,133057,3.51,116,118203,88.84,3,20210219
FMNL,EQ, 19-Feb-2021,18.7,18.75,19.2,18.4,18.65,18.6,18.76,44341,8.32,193,20339,45.87,3,20210219
AXISBNKETF,EQ, 19-Feb-2021,368.71,361.0,367.07,357.0,360.63,360.11,360.59,1242,4.48,119,1050,84.54,3,20210219
ATLANTA,EQ, 19-Feb-2021,8.05,8.35,8.45,8.05,8.2,8.2,8.34,49169,4.1,171,39435,80.2,3,20210219
JINDALPHOT,EQ, 19-Feb-2021,37.3,39.15,39.15,36.0,36.0,36.25,36.35,13307,4.84,108,10186,76.55,3,20210219
JMA,EQ, 19-Feb-2021,35.25,35.1,35.45,34.4,34.4,34.6,34.81,13059,4.55,165,11041,84.55,3,20210219
ISMTLTD,EQ, 19-Feb-2021,10.95,10.9,10.9,10.6,10.65,10.7,10.72,55074,5.9,188,33904,61.56,3,20210219
HNGSNGBEES,EQ, 19-Feb-2021,363.98,364.84,364.85,362.0,362.1,362.83,363.89,865,3.15,49,863,99.77,3,20210219
NAHARCAP,EQ, 19-Feb-2021,91.9,93.95,94.9,88.15,88.15,88.75,91.69,5539,5.08,298,2777,50.14,2,20210219
AXISNIFTY,EQ, 19-Feb-2021,156.99,166.88,166.88,155.17,157.0,156.45,157.46,2338,3.68,149,1689,72.24,2,20210219
CREST,EQ, 19-Feb-2021,91.65,90.95,92.65,90.05,90.05,90.3,91.41,5105,4.67,207,2863,56.08,2,20210219
NETFDIVOPP,EQ, 19-Feb-2021,37.72,43.0,43.0,36.87,38.5,37.93,38.5,11894,4.58,190,5836,49.07,2,20210219
WORTH,EQ, 19-Feb-2021,58.45,58.45,61.7,58.45,59.2,59.35,60.23,8500,5.12,72,4374,51.46,2,20210219
SURANAT&P,EQ, 19-Feb-2021,4.8,4.9,4.95,4.65,4.7,4.75,4.79,83401,3.99,163,52776,63.28,2,20210219
GKWLIMITED,EQ, 19-Feb-2021,531.55,543.45,547.05,515.5,521.3,522.8,534.51,2089,11.17,752,461,22.07,2,20210219
TOKYOPLAST,EQ, 19-Feb-2021,71.25,72.8,72.8,70.0,71.55,71.05,71.09,5471,3.89,135,2969,54.27,2,20210219
NOIDATOLL,EQ, 19-Feb-2021,6.05,5.85,6.15,5.8,6.1,6.0,5.98,46617,2.79,186,42234,90.6,2,20210219
SOMATEX,EQ, 19-Feb-2021,5.85,6.1,6.1,6.1,6.1,6.1,6.1,37282,2.27,39,37272,99.97,2,20210219
SHREERAMA,EQ, 19-Feb-2021,8.0,8.3,8.35,8.0,8.1,8.1,8.05,27964,2.25,108,25325,90.56,2,20210219
ABSLNN50ET,EQ, 19-Feb-2021,340.9,351.12,365.9,340.3,340.3,356.55,360.84,641,2.31,71,594,92.67,2,20210219
ICICINV20,EQ, 19-Feb-2021,76.41,78.25,88.25,75.11,76.6,76.45,76.53,5456,4.18,474,3728,68.33,2,20210219
ICICIALPLV,EQ, 19-Feb-2021,142.46,142.5,144.9,140.01,140.17,140.16,141.21,1966,2.78,129,1866,94.91,2,20210219
CCHHL,EQ, 19-Feb-2021,5.0,5.0,5.1,4.75,4.9,4.75,4.89,71353,3.49,112,57023,79.92,2,20210219
PRECOT,EQ, 19-Feb-2021,82.45,82.55,85.0,81.0,84.9,82.45,83.31,3867,3.22,38,2595,67.11,2,20210219
AARVEEDEN,EQ, 19-Feb-2021,18.3,17.1,18.35,17.1,17.55,17.75,18.04,13520,2.44,114,11330,83.8,2,20210219
PRAENG,EQ, 19-Feb-2021,9.05,9.3,9.6,9.1,9.3,9.3,9.3,43137,4.01,121,22279,51.65,2,20210219
ICICI500,EQ, 19-Feb-2021,206.04,209.99,209.99,203.5,203.85,204.04,205.73,1780,3.66,147,1177,66.12,2,20210219
SPMLINFRA,EQ, 19-Feb-2021,13.1,13.15,13.65,12.8,13.5,13.2,13.35,21024,2.81,216,17770,84.52,2,20210219
AARON,EQ, 19-Feb-2021,61.05,62.3,63.9,58.1,60.05,59.6,62.06,5302,3.29,144,3292,62.09,2,20210219
PANACHE,EQ, 19-Feb-2021,43.7,45.0,45.0,43.5,43.75,43.7,44.14,19208,8.48,165,4739,24.67,2,20210219
UNITEDTEA,EQ, 19-Feb-2021,306.85,306.85,309.65,301.0,301.25,302.9,304.71,887,2.7,79,659,74.3,2,20210219
ESSARSHPNG,EQ, 19-Feb-2021,9.3,9.5,9.5,9.0,9.05,9.1,9.17,44055,4.04,204,24197,54.92,2,20210219
TCPLPACK,EQ, 19-Feb-2021,382.85,385.0,385.0,375.0,375.0,377.9,379.76,984,3.74,81,593,60.26,2,20210219
ALMONDZ,EQ, 19-Feb-2021,27.15,27.8,27.8,26.7,27.5,27.35,27.27,9816,2.68,76,8346,85.02,2,20210219
SBIETFIT,EQ, 19-Feb-2021,258.57,255.0,261.99,254.2,259.99,257.41,257.27,1243,3.2,104,1139,91.63,2,20210219
SBIETFQLTY,EQ, 19-Feb-2021,127.55,130.5,130.5,124.55,128.01,127.85,126.98,2017,2.56,160,1686,83.59,2,20210219
KOTHARIPRO,EQ, 19-Feb-2021,72.3,72.95,72.95,70.3,71.15,70.9,71.46,5595,4.0,196,3906,69.81,2,20210219
KKCL,EQ, 19-Feb-2021,890.15,891.95,900.0,885.05,891.2,891.25,892.89,1542,13.77,744,327,21.21,2,20210219
ARIHANT,EQ, 19-Feb-2021,22.7,21.85,23.5,21.6,22.9,22.85,22.89,12130,2.78,85,10911,89.95,2,20210219
EIMCOELECO,EQ, 19-Feb-2021,360.25,367.0,367.6,352.0,357.5,355.65,358.1,1577,5.65,306,784,49.71,2,20210219
SALSTEEL,EQ, 19-Feb-2021,3.65,3.8,3.8,3.55,3.7,3.7,3.72,74088,2.76,151,56819,76.69,2,20210219
BAGFILMS,EQ, 19-Feb-2021,2.85,2.9,2.95,2.8,2.9,2.85,2.86,130858,3.74,219,102188,78.09,2,20210219
LOTUSEYE,EQ, 19-Feb-2021,35.45,35.55,36.0,34.5,34.5,35.05,35.35,8522,3.01,115,6575,77.15,2,20210219
ARIHANTSUP,EQ, 19-Feb-2021,37.85,41.3,41.3,36.55,37.25,37.35,37.8,20640,7.8,87,7472,36.2,2,20210219
TAINWALCHM,EQ, 19-Feb-2021,71.35,72.75,73.9,70.15,70.75,71.2,72.45,7777,5.63,220,3708,47.68,2,20210219
MAESGETF,EQ, 19-Feb-2021,25.46,25.05,25.8,25.05,25.41,25.34,25.37,11226,2.85,71,10595,94.38,2,20210219
MRO-TEK,EQ, 19-Feb-2021,30.15,29.55,31.65,29.55,31.5,31.5,31.49,7392,2.33,26,7292,98.65,2,20210219
KEYFINSERV,EQ, 19-Feb-2021,62.0,64.5,64.5,61.5,63.25,62.45,62.49,4719,2.95,103,3219,68.21,2,20210219
IZMO,EQ, 19-Feb-2021,46.05,47.3,47.3,45.65,46.35,46.4,46.39,8614,4.0,155,6196,71.93,2,20210219
ASIANHOTNR,EQ, 19-Feb-2021,69.45,70.15,73.75,70.15,70.65,71.15,72.22,5918,4.27,184,3924,66.31,2,20210219
DGCONTENT,EQ, 19-Feb-2021,13.25,12.6,12.6,12.6,12.6,12.6,12.6,18926,2.38,72,18926,100.0,2,20210219
WEIZMANIND,EQ, 19-Feb-2021,45.6,46.6,47.0,44.15,44.45,45.05,46.16,13791,6.37,168,6054,43.9,2,20210219
ASHIMASYN,EQ, 19-Feb-2021,13.0,13.5,13.5,12.7,13.05,13.0,13.06,26568,3.47,126,19027,71.62,2,20210219
ADVANIHOTR,EQ, 19-Feb-2021,54.0,54.0,54.0,51.2,53.0,52.6,52.99,6468,3.43,209,2998,46.35,1,20210219
3PLAND,EQ, 19-Feb-2021,9.7,9.75,9.95,9.25,9.25,9.25,9.49,14001,1.33,120,10761,76.86,1,20210219
AHLEAST,EQ, 19-Feb-2021,165.35,163.3,164.3,158.55,161.0,161.0,161.01,1354,2.18,72,1084,80.06,1,20210219
APOLSINHOT,EQ, 19-Feb-2021,568.55,551.75,569.65,551.75,564.4,558.5,559.52,452,2.53,119,236,52.21,1,20210219
ANSALHSG,EQ, 19-Feb-2021,6.4,6.4,6.4,6.1,6.1,6.1,6.24,21719,1.35,83,16991,78.23,1,20210219
BANKA,EQ, 19-Feb-2021,76.25,76.85,77.35,74.2,76.55,75.65,75.97,3052,2.32,80,1450,47.51,1,20210219
ANKITMETAL,EQ, 19-Feb-2021,1.15,1.15,1.2,1.1,1.15,1.2,1.18,133446,1.57,526,131395,98.46,1,20210219
BEDMUTHA,EQ, 19-Feb-2021,23.85,23.9,24.15,23.0,23.0,23.0,23.3,7224,1.68,49,5467,75.68,1,20210219
AUSOMENT,EQ, 19-Feb-2021,50.8,49.55,52.3,49.15,49.15,49.9,50.47,10512,5.31,237,3541,33.69,1,20210219
AGRITECH,EQ, 19-Feb-2021,34.0,34.65,35.1,33.45,33.9,33.9,34.02,4025,1.37,133,3058,75.98,1,20210219
UTINEXT50,EQ, 19-Feb-2021,365.62,369.4,369.75,357.35,363.27,362.91,364.62,384,1.4,56,309,80.47,1,20210219
BEARDSELL,EQ, 19-Feb-2021,9.6,10.0,10.0,9.35,9.6,9.7,9.73,25270,2.46,97,15559,61.57,1,20210219
ARTEMISMED,EQ, 19-Feb-2021,251.75,250.9,250.9,239.2,239.2,239.2,241.36,1140,2.75,116,765,67.11,1,20210219
VIJIFIN,EQ, 19-Feb-2021,0.7,0.75,0.75,0.65,0.7,0.7,0.69,283901,1.97,149,222979,78.54,1,20210219
ADHUNIKIND,EQ, 19-Feb-2021,21.25,21.7,21.7,21.05,21.3,21.25,21.27,7542,1.6,93,5642,74.81,1,20210219
AHLWEST,EQ, 19-Feb-2021,244.75,248.15,249.05,245.0,245.0,245.1,246.76,859,2.12,94,569,66.24,1,20210219
HOVS,EQ, 19-Feb-2021,39.65,38.8,39.5,38.65,39.3,39.05,39.16,3657,1.43,57,3279,89.66,1,20210219
SBIETFPB,EQ, 19-Feb-2021,192.61,195.0,195.0,190.0,190.0,190.97,191.76,1108,2.12,80,794,71.66,1,20210219
GOLDENTOBC,EQ, 19-Feb-2021,48.05,46.95,48.75,46.5,48.0,47.0,47.47,7012,3.33,253,3866,55.13,1,20210219
SICAGEN,EQ, 19-Feb-2021,15.9,16.25,16.25,15.05,15.3,15.5,15.53,11935,1.85,112,8486,71.1,1,20210219
RKDL,EQ, 19-Feb-2021,8.35,8.3,8.3,7.75,7.95,7.95,7.89,29749,2.35,130,18603,62.53,1,20210219
KILITCH,EQ, 19-Feb-2021,86.65,86.0,87.85,86.0,86.25,87.0,86.88,2386,2.07,101,1679,70.37,1,20210219
METALFORGE,EQ, 19-Feb-2021,6.0,5.7,6.0,5.7,6.0,5.9,5.79,31037,1.8,89,27852,89.74,1,20210219
GLOBAL,EQ, 19-Feb-2021,50.0,49.5,51.55,49.5,49.5,49.7,50.19,3440,1.73,82,2754,80.06,1,20210219
GLOBOFFS,EQ, 19-Feb-2021,8.2,8.4,8.4,7.85,7.9,7.9,8.05,16386,1.32,51,13737,83.83,1,20210219
KEERTI,EQ, 19-Feb-2021,25.1,25.05,25.45,25.0,25.0,25.0,25.05,12005,3.01,60,4509,37.56,1,20210219
SUMIT,EQ, 19-Feb-2021,8.8,8.85,9.05,8.65,8.8,8.8,8.79,18852,1.66,39,17495,92.8,1,20210219
GRPLTD,EQ, 19-Feb-2021,827.7,852.0,852.0,800.0,815.0,808.5,813.11,557,4.53,315,147,26.39,1,20210219
GENCON,EQ, 19-Feb-2021,57.5,57.5,58.4,56.05,56.55,56.7,57.54,4032,2.32,61,2114,52.43,1,20210219
KAUSHALYA,EQ, 19-Feb-2021,2.0,1.9,2.0,1.9,1.95,1.95,1.92,90194,1.73,84,77929,86.4,1,20210219
SGL,EQ, 19-Feb-2021,9.1,8.95,9.3,8.75,9.0,9.0,9.04,13640,1.23,137,11412,83.67,1,20210219
INDIANCARD,EQ, 19-Feb-2021,138.4,137.0,138.9,133.75,133.75,134.4,136.26,3161,4.31,117,1280,40.49,1,20210219
SHIVATEX,EQ, 19-Feb-2021,135.35,143.8,143.8,135.0,136.05,136.95,137.52,1852,2.55,80,993,53.62,1,20210219
MOTOGENFIN,EQ, 19-Feb-2021,18.9,19.15,19.4,18.0,18.15,18.3,18.5,8866,1.64,131,5586,63.0,1,20210219
SHYAMCENT,EQ, 19-Feb-2021,5.7,5.9,5.9,5.65,5.7,5.7,5.71,22552,1.29,144,19544,86.66,1,20210219
SILINV,EQ, 19-Feb-2021,206.95,207.0,207.0,201.0,204.0,202.2,204.33,977,2.0,54,770,78.81,1,20210219
INSPIRISYS,EQ, 19-Feb-2021,39.0,37.0,39.25,37.0,37.1,37.3,38.07,7446,2.84,104,5043,67.73,1,20210219
SURYALAXMI,EQ, 19-Feb-2021,28.55,27.8,29.05,27.75,28.35,28.35,28.35,5407,1.53,65,3878,71.72,1,20210219
SHYAMTEL,EQ, 19-Feb-2021,7.15,7.85,7.85,7.85,7.85,7.85,7.85,13961,1.1,45,13943,99.87,1,20210219
PREMIERPOL,EQ, 19-Feb-2021,39.3,39.1,40.15,38.0,38.3,38.4,38.43,6863,2.64,113,4240,61.78,1,20210219
PALASHSECU,EQ, 19-Feb-2021,44.2,43.3,46.4,43.0,44.85,44.8,44.23,3391,1.5,44,2276,67.12,1,20210219
CINEVISTA,EQ, 19-Feb-2021,6.1,6.4,6.5,6.05,6.25,6.45,6.33,21133,1.34,108,17291,81.82,1,20210219
PNC,EQ, 19-Feb-2021,18.2,18.4,19.4,17.85,17.85,18.1,18.33,10192,1.87,145,6051,59.37,1,20210219
COMPUSOFT,EQ, 19-Feb-2021,8.5,8.55,8.75,8.25,8.5,8.4,8.45,25330,2.14,165,18217,71.92,1,20210219
G5,EQ, 19-Feb-2021,47.32,47.24,47.24,47.2,47.2,47.2,47.21,3656,1.73,16,3423,93.63,1,20210219
TIMESGTY,EQ, 19-Feb-2021,26.15,26.05,26.7,25.0,25.1,25.05,25.47,4829,1.23,126,4474,92.65,1,20210219
ORIENTLTD,EQ, 19-Feb-2021,90.5,94.6,94.6,87.5,93.95,90.65,89.65,3783,3.39,301,1701,44.96,1,20210219
DAMODARIND,EQ, 19-Feb-2021,31.0,30.9,32.75,29.45,30.85,30.95,30.36,6711,2.04,143,4077,60.75,1,20210219
TGBHOTELS,EQ, 19-Feb-2021,4.75,4.75,4.8,4.55,4.6,4.6,4.62,61013,2.82,176,35338,57.92,1,20210219
MANAKCOAT,EQ, 19-Feb-2021,11.85,12.75,12.75,11.0,11.75,11.15,11.37,24693,2.81,146,15764,63.84,1,20210219
MANGTIMBER,EQ, 19-Feb-2021,11.1,11.6,11.65,10.55,11.5,11.4,11.21,13468,1.51,87,11144,82.74,1,20210219
KRIDHANINF,EQ, 19-Feb-2021,3.7,3.9,3.95,3.65,3.8,3.7,3.79,67412,2.56,231,50559,75.0,1,20210219
MADHUCON,EQ, 19-Feb-2021,5.25,5.1,5.5,5.05,5.2,5.05,5.13,32594,1.67,92,27592,84.65,1,20210219
M50,EQ, 19-Feb-2021,147.28,147.06,147.56,145.15,146.75,146.55,146.57,775,1.14,38,684,88.26,1,20210219
CALSOFT,EQ, 19-Feb-2021,9.0,9.2,9.2,8.85,8.9,8.95,8.95,26329,2.36,105,11404,43.31,1,20210219
MAGNUM,EQ, 19-Feb-2021,4.35,4.4,4.5,4.25,4.4,4.4,4.4,25854,1.14,59,21344,82.56,0,20210219
MUKANDENGG,EQ, 19-Feb-2021,13.85,14.9,14.9,13.1,13.1,13.95,13.88,5679,0.79,69,4527,79.71,0,20210219
MOHITIND,EQ, 19-Feb-2021,7.5,7.3,7.85,7.3,7.5,7.55,7.76,9299,0.72,79,8802,94.66,0,20210219
MORARJEE,EQ, 19-Feb-2021,12.95,13.8,13.8,12.7,12.7,12.9,12.83,7258,0.93,49,6158,84.84,0,20210219
MANAKALUCO,EQ, 19-Feb-2021,9.55,9.2,9.55,9.2,9.3,9.25,9.34,12646,1.18,59,10379,82.07,0,20210219
AKG,EQ, 19-Feb-2021,92.45,87.85,87.85,87.85,87.85,87.85,87.85,471,0.41,15,471,100.0,0,20210219
MANUGRAPH,EQ, 19-Feb-2021,12.35,12.4,12.95,12.35,12.75,12.75,12.82,5297,0.68,55,4386,82.8,0,20210219
TTL,EQ, 19-Feb-2021,47.65,47.95,48.4,47.5,47.8,47.9,47.86,2187,1.05,62,1488,68.04,0,20210219
NETFCONSUM,EQ, 19-Feb-2021,66.64,67.0,67.47,65.01,66.44,66.41,66.29,1811,1.2,107,1417,78.24,0,20210219
NAGREEKEXP,EQ, 19-Feb-2021,17.45,17.0,17.25,16.8,17.25,16.9,16.84,3869,0.65,26,3499,90.44,0,20210219
RAJTV,EQ, 19-Feb-2021,34.8,34.6,34.95,34.4,34.4,34.4,34.67,3082,1.07,59,2427,78.75,0,20210219
PEARLPOLY,EQ, 19-Feb-2021,15.8,16.5,16.55,15.5,15.5,15.5,16.12,5697,0.92,50,3052,53.57,0,20210219
PATSPINLTD,EQ, 19-Feb-2021,5.25,5.4,5.4,5.05,5.35,5.35,5.22,3141,0.16,21,2772,88.25,0,20210219
ZODJRDMKJ,EQ, 19-Feb-2021,28.05,27.4,29.0,27.25,27.35,27.75,28.09,1893,0.53,109,714,37.72,0,20210219
ZENITHEXPO,EQ, 19-Feb-2021,72.15,72.5,75.25,68.45,69.45,69.35,71.46,1142,0.82,93,764,66.9,0,20210219
NPBET,EQ, 19-Feb-2021,183.15,188.0,189.44,180.0,185.0,183.76,185.16,332,0.61,53,250,75.3,0,20210219
PRAKASHSTL,EQ, 19-Feb-2021,0.8,0.8,0.85,0.75,0.8,0.8,0.81,107297,0.87,79,82598,76.98,0,20210219
ABMINTLTD,EQ, 19-Feb-2021,51.85,54.4,54.4,54.4,54.4,54.4,54.4,1428,0.78,18,1428,100.0,0,20210219
NORBTEAEXP,EQ, 19-Feb-2021,7.2,6.9,7.5,6.85,7.0,7.0,7.0,4178,0.29,35,2885,69.05,0,20210219
NKIND,EQ, 19-Feb-2021,19.95,19.05,20.15,18.75,19.9,19.6,19.24,3517,0.68,35,2162,61.47,0,20210219
NIRAJ,EQ, 19-Feb-2021,43.7,41.6,44.5,41.5,43.8,43.0,43.57,6550,2.85,110,1705,26.03,0,20210219
NIFTYEES,EQ, 19-Feb-2021,19700.0,19800.0,19800.0,19800.0,19800.0,19800.0,19800.0,1,0.2,1,1,100.0,0,20210219
NEXTMEDIA,EQ, 19-Feb-2021,4.75,4.7,4.9,4.6,4.65,4.65,4.76,8202,0.39,23,7368,89.83,0,20210219
WSI,EQ, 19-Feb-2021,4.3,4.05,4.65,3.9,4.0,4.1,4.09,25775,1.05,67,16373,63.52,0,20210219
NETFNIF100,EQ, 19-Feb-2021,156.74,156.8,159.99,154.42,154.53,154.43,155.43,607,0.94,46,498,82.04,0,20210219
ADROITINFO,EQ, 19-Feb-2021,7.8,7.8,7.8,7.65,7.7,7.7,7.72,2512,0.19,26,2512,100.0,0,20210219
LICNFNHGP,EQ, 19-Feb-2021,155.99,159.15,159.15,152.1,153.0,153.0,154.3,17,0.03,13,13,76.47,0,20210219
QNIFTY,EQ, 19-Feb-2021,1567.0,1560.0,1561.0,1549.0,1551.0,1551.0,1554.48,42,0.65,12,32,76.19,0,20210219
