"SYMBOL","DATE1","PREV_CLOSE","CLOSE_PRICE","AVG_PRICE","TTL_TRD_QNTY","TURNOVER_LACS","NO_OF_TRADES","DELIV_QTY","DELIV_PER","DELIV_LACS"
"INDUSINDBK"," 20-Apr-2021","832.0","845.0","854.66","8240669","70430.0","133728","1399803","16.99","11963"
"LODHA"," 20-Apr-2021","465.25","503.1","489.39","5852536","28641.56","108274","2440878","41.71","11945"
"ONGC"," 20-Apr-2021","103.05","102.85","103.56","23082015","23904.87","70058","11530610","49.95","11941"
"HINDALCO"," 20-Apr-2021","361.4","359.35","362.97","15526407","56355.67","107836","3224416","20.77","11703"
"ADANIENT"," 20-Apr-2021","1136.35","1142.75","1154.98","8261172","95415.23","143251","999726","12.1","11546"
"ASHOKLEY"," 20-Apr-2021","109.9","112.85","112.83","32076834","36191.28","77646","10129376","31.58","11428"
"CHOLAFIN"," 20-Apr-2021","530.55","538.75","549.42","6039565","33182.32","91375","1973897","32.68","10844"
"DIXON"," 20-Apr-2021","3830.45","3934.75","3920.1","585780","22963.16","57002","269296","45.97","10556"
"TATACOMM"," 20-Apr-2021","1110.2","1128.6","1122.21","1485588","16671.34","23293","928292","62.49","10417"
"HDFCBANK"," 22-Apr-2021","1391.4","1422.5","1393.28","19242656","268103.34","320987","9670836","50.26","134741"
"ICICIBANK"," 22-Apr-2021","559.1","579.2","570.14","34942633","199221.91","340989","12430125","35.57","70869"
"HDFC"," 22-Apr-2021","2415.9","2479.7","2437.46","4514740","110044.97","234101","2618593","58.0","63827"
"RELIANCE"," 22-Apr-2021","1901.15","1906.4","1898.59","6687573","126969.48","209895","3155063","47.18","59901"
"ULTRACEMCO"," 22-Apr-2021","6200.85","6092.3","6112.7","1795988","109783.29","105555","875591","48.75","53522"
"TATASTEEL"," 22-Apr-2021","894.0","921.4","926.15","31902815","295467.99","434593","5185765","16.25","48027"
"WIPRO"," 22-Apr-2021","470.1","486.65","486.53","42620929","207362.85","374711","9538175","22.38","46406"
"AXISBANK"," 22-Apr-2021","651.75","658.7","651.17","19385102","126230.27","261994","7082533","36.54","46119"
"INFY"," 22-Apr-2021","1351.35","1351.1","1352.38","6622446","89560.8","203956","3342474","50.47","45202"
"TCS"," 22-Apr-2021","3144.55","3118.8","3122.39","1988980","62103.8","172941","1191717","59.92","37210"
"SBIN"," 22-Apr-2021","329.5","336.65","332.72","49105833","163383.11","279445","9812058","19.98","32646"
"DRREDDY"," 22-Apr-2021","5156.75","5199.85","5235.76","2424134","126921.83","188943","600128","24.76","31421"
"KOTAKBANK"," 22-Apr-2021","1697.7","1736.05","1715.73","3590444","61602.19","196598","1514228","42.17","25980"
"TECHM"," 22-Apr-2021","983.4","967.8","970.94","5085190","49374.07","127360","2525996","49.67","24525"
"CIPLA"," 22-Apr-2021","949.3","944.35","951.75","8522208","81110.23","153862","2502617","29.37","23818"
"ITC"," 22-Apr-2021","203.55","205.9","204.38","23139735","47294.05","128190","11325257","48.94","23146"
"HINDUNILVR"," 22-Apr-2021","2397.45","2349.4","2348.11","1721265","40417.19","108136","960171","55.78","22545"
"SRTRANSFIN"," 22-Apr-2021","1345.05","1326.25","1312.44","3918786","51431.88","118589","1675238","42.75","21986"
"SUNPHARMA"," 22-Apr-2021","645.15","639.95","649.48","11295290","73360.76","199699","3376272","29.89","21928"
"MARUTI"," 22-Apr-2021","6646.65","6650.1","6631.11","667911","44289.93","75599","329978","49.4","21881"
"BAJFINANCE"," 22-Apr-2021","4613.65","4688.7","4634.09","2563539","118796.83","162698","452698","17.66","20978"
"TATAMOTORS"," 22-Apr-2021","298.05","294.55","296.94","61022978","181204.54","324395","6645492","10.89","19733"
"ASIANPAINT"," 22-Apr-2021","2553.65","2511.25","2510.01","1690758","42438.16","82103","759976","44.95","19075"
"HCLTECH"," 22-Apr-2021","961.3","961.9","963.72","4970596","47902.76","124163","1915843","38.54","18463"
"ADANIPORTS"," 22-Apr-2021","720.45","737.8","727.53","26840536","195272.76","325317","2446278","9.11","17797"
"AUROPHARMA"," 22-Apr-2021","987.3","993.2","997.59","7282560","72650.07","166665","1777451","24.41","17731"
"BHARTIARTL"," 22-Apr-2021","530.2","530.85","530.11","6552131","34733.8","98115","3224101","49.21","17091"
"JSWSTEEL"," 22-Apr-2021","620.6","640.75","638.82","22859059","146028.45","228611","2670471","11.68","17059"
"CADILAHC"," 22-Apr-2021","556.25","552.55","561.62","19216028","107920.98","228750","3033740","15.79","17038"
"SAIL"," 22-Apr-2021","89.0","94.05","92.39","56291774","52010.46","115752","17638158","31.33","16295"
"JINDALSTEL"," 22-Apr-2021","431.55","441.6","440.27","16382110","72126.07","131606","3300267","20.15","14530"
"HINDALCO"," 22-Apr-2021","359.35","355.85","359.5","12756931","45861.76","120469","4034713","31.63","14504"
"INDUSINDBK"," 22-Apr-2021","845.0","835.7","828.01","9717099","80458.28","182043","1694726","17.44","14032"
"BAJAJFINSV"," 22-Apr-2021","9819.4","9853.85","9746.74","582210","56746.51","82982","140509","24.13","13695"
"ADANIENT"," 22-Apr-2021","1142.75","1157.8","1150.53","7124786","81972.49","118109","1182069","16.59","13600"
"BAJAJ-AUTO"," 22-Apr-2021","3600.9","3681.4","3650.86","1005711","36717.14","66000","367573","36.55","13419"
"IBULHSGFIN"," 22-Apr-2021","165.1","176.95","179.45","60072483","107801.83","317469","7413535","12.34","13303"
"DMART"," 22-Apr-2021","2778.25","2717.6","2721.22","913846","24867.72","69418","485800","53.16","13219"
"LT"," 22-Apr-2021","1331.5","1336.8","1323.52","2398100","31739.45","119649","986463","41.14","13056"
"M&M"," 22-Apr-2021","811.15","799.7","793.91","4576665","36334.39","137621","1616630","35.32","12834"
"APOLLOHOSP"," 22-Apr-2021","3269.65","3228.95","3274.86","1307224","42809.74","71152","376044","28.77","12314"
"DIVISLAB"," 22-Apr-2021","3779.7","3755.25","3765.93","619485","23329.35","50156","317927","51.32","11972"
"MOTHERSUMI"," 22-Apr-2021","204.35","212.55","209.05","16766776","35050.62","102603","5703530","34.02","11923"
"LUPIN"," 22-Apr-2021","1089.8","1060.75","1082.37","5134587","55575.12","106858","1081867","21.07","11709"
"PIIND"," 22-Apr-2021","2542.0","2576.65","2590.45","788610","20428.55","44006","417175","52.9","10806"
"BPCL"," 22-Apr-2021","408.1","418.35","415.99","7805674","32471.05","77426","2576905","33.01","10719"
"NESTLEIND"," 22-Apr-2021","17095.65","16790.45","16809.22","204431","34363.25","45222","62339","30.49","10478"
"SBILIFE"," 22-Apr-2021","898.95","914.4","914.09","1988641","18178.04","46717","1115678","56.1","10198"
"TITAN"," 22-Apr-2021","1522.9","1480.85","1488.42","2200432","32751.75","109173","652534","29.65","9712"
"HDFCLIFE"," 22-Apr-2021","685.2","679.05","678.72","2526780","17149.68","61888","1418613","56.14","9628"
"HDFCBANK"," 23-Apr-2021","1422.5","1414.15","1418.34","11356764","161077.82","242760","5293080","46.61","75073"
"ICICIBANK"," 23-Apr-2021","579.2","569.95","572.81","33749097","193316.7","364665","10861229","32.18","62214"
"BPCL"," 23-Apr-2021","418.35","423.05","422.14","23840266","100639.56","121163","13723192","57.56","57931"
"INFY"," 23-Apr-2021","1351.1","1333.8","1339.49","7316262","98000.85","163801","4123289","56.36","55231"
"RELIANCE"," 23-Apr-2021","1906.4","1904.35","1907.47","5459016","104128.94","171621","2589266","47.43","49389"
"HDFC"," 23-Apr-2021","2479.7","2497.35","2479.65","3143779","77954.65","133007","1514578","48.18","37556"
"AXISBANK"," 23-Apr-2021","658.7","671.35","669.53","19167768","128334.78","241268","4732512","24.69","31685"
"TATASTEEL"," 23-Apr-2021","921.4","925.6","930.73","24752386","230378.63","307302","3338169","13.49","31069"
"ULTRACEMCO"," 23-Apr-2021","6092.3","6067.9","6068.79","968454","58773.46","63239","497215","51.34","30174"
"HINDUNILVR"," 23-Apr-2021","2349.4","2307.75","2315.91","1949756","45154.56","88011","1228975","63.03","28461"
"TCS"," 23-Apr-2021","3118.8","3109.5","3105.86","1615309","50169.3","93127","772358","47.81","23988"
"SBIN"," 23-Apr-2021","336.65","336.45","336.47","44223940","148798.86","272666","6584986","14.89","22156"
"ITC"," 23-Apr-2021","205.9","205.35","206.06","19625381","40439.14","92702","10231587","52.13","21083"
"CADILAHC"," 23-Apr-2021","552.55","570.9","560.83","27225111","152686.16","298465","3662527","13.45","20540"
"DRREDDY"," 23-Apr-2021","5199.85","5066.7","5120.81","2354899","120589.86","153895","400720","17.02","20520"
"SAIL"," 23-Apr-2021","94.05","93.1","94.67","72844016","68963.57","147053","19387323","26.61","18353"
"MARUTI"," 23-Apr-2021","6650.1","6676.1","6651.34","709306","47178.36","64854","275503","38.84","18324"
"ICICIPRULI"," 23-Apr-2021","492.75","512.4","514.32","13678921","70353.31","199398","3501358","25.6","18008"
"TECHM"," 23-Apr-2021","967.8","950.2","956.89","3916517","37476.59","88645","1835343","46.86","17562"
"GRASIM"," 23-Apr-2021","1300.2","1278.1","1286.39","2839747","36530.32","87583","1325496","46.68","17051"
"BHARTIARTL"," 23-Apr-2021","530.85","522.6","525.85","6992388","36769.18","94602","3237319","46.3","17023"
"TATAMOTORS"," 23-Apr-2021","294.55","294.0","295.04","58158986","171590.78","301111","5596892","9.62","16513"
"HCLTECH"," 23-Apr-2021","961.9","955.65","962.69","6023490","57987.45","125365","1708688","28.37","16449"
"GAIL"," 23-Apr-2021","133.0","129.4","130.83","23773366","31101.89","102370","12017950","50.55","15723"
"WIPRO"," 23-Apr-2021","486.65","475.7","481.46","13596003","65459.14","133513","3125332","22.99","15047"
"TATAELXSI"," 23-Apr-2021","3048.1","3185.65","3263.93","1588841","51858.58","105442","454264","28.59","14826"
"JINDALSTEL"," 23-Apr-2021","441.6","437.05","439.66","15212228","66882.69","120909","3303602","21.72","14524"
"CIPLA"," 23-Apr-2021","944.35","935.6","934.36","7972589","74492.35","139014","1545821","19.39","14443"
"M&M"," 23-Apr-2021","799.7","777.9","784.69","4796085","37634.17","104824","1837308","38.31","14417"
"BAJFINANCE"," 23-Apr-2021","4688.7","4667.8","4687.79","2729525","127954.29","168132","305723","11.2","14331"
"KOTAKBANK"," 23-Apr-2021","1736.05","1734.2","1740.27","1893450","32951.08","77912","813232","42.95","14152"
"SRTRANSFIN"," 23-Apr-2021","1326.25","1380.65","1361.35","3521274","47936.99","90580","1019537","28.95","13879"
"WHIRLPOOL"," 23-Apr-2021","2090.85","2131.7","2097.45","692668","14528.34","17932","613312","88.54","12863"
"ADANIENT"," 23-Apr-2021","1157.8","1157.6","1167.29","6167151","71988.42","108883","1072629","17.39","12520"
"SUNPHARMA"," 23-Apr-2021","639.95","637.95","638.61","7668180","48969.88","117219","1936871","25.26","12369"
"ATGL"," 23-Apr-2021","1163.4","1154.5","1164.25","1609947","18743.75","30518","1056646","65.63","12302"
"LUPIN"," 23-Apr-2021","1060.75","1076.25","1061.75","4659292","49470.1","82413","1110972","23.84","11795"
"LT"," 23-Apr-2021","1336.8","1322.9","1329.38","2062964","27424.72","77892","849820","41.19","11297"
"HINDALCO"," 23-Apr-2021","355.85","349.5","355.15","12805877","45480.68","102303","3169036","24.75","11254"
"ASHOKLEY"," 23-Apr-2021","113.1","111.3","111.72","28200057","31504.74","71117","9907481","35.13","11068"
"NTPC"," 23-Apr-2021","98.95","102.55","101.67","29484794","29976.74","81071","9969337","33.81","10135"
"SBILIFE"," 23-Apr-2021","914.4","922.85","930.99","3601606","33530.64","87117","1087836","30.2","10127"
"HDFCLIFE"," 23-Apr-2021","679.05","686.35","685.5","3140377","21527.17","59668","1463619","46.61","10033"
"ADANIPORTS"," 23-Apr-2021","737.8","725.35","733.59","18435449","135240.09","204435","1361968","7.39","9991"
"JSWSTEEL"," 23-Apr-2021","640.75","635.4","640.2","17931094","114795.52","179209","1557525","8.69","9971"
"AMBUJACEM"," 23-Apr-2021","295.6","295.2","296.38","6813166","20192.6","43202","3340909","49.04","9901"
"ASIANPAINT"," 23-Apr-2021","2511.25","2517.95","2523.48","1614593","40744.0","78286","387340","23.99","9774"
"MUTHOOTFIN"," 23-Apr-2021","1146.95","1200.85","1184.74","2069671","24520.26","92262","798478","38.58","9459"
"EICHERMOT"," 23-Apr-2021","2337.85","2317.3","2325.77","962271","22380.23","46548","400524","41.62","9315"
"PETRONET"," 23-Apr-2021","229.85","235.2","233.29","6302997","14703.95","71241","3853849","61.14","8990"
"HDFCBANK"," 26-Apr-2021","1414.15","1404.8","1413.19","15085476","213186.07","291268","9791881","64.91","138377"
"ICICIBANK"," 26-Apr-2021","569.95","591.1","596.22","62584522","373142.88","546696","16913351","27.02","100840"
"HCLTECH"," 26-Apr-2021","955.65","928.8","931.7","19619972","182799.66","311431","9218485","46.99","85888"
"RELIANCE"," 26-Apr-2021","1904.35","1937.85","1941.32","9620785","186769.95","259137","4276703","44.45","83024"
"HDFC"," 26-Apr-2021","2497.35","2509.8","2508.07","3916088","98218.05","121028","2440395","62.32","61206"
"INFY"," 26-Apr-2021","1333.8","1343.55","1343.19","7088606","95213.61","130375","4218129","59.51","56657"
"TATASTEEL"," 26-Apr-2021","925.6","940.75","942.98","21234858","200240.67","274958","4584617","21.59","43232"
"TCS"," 26-Apr-2021","3109.5","3100.8","3122.35","2490260","77754.65","87012","1345353","54.02","42006"
"AXISBANK"," 26-Apr-2021","671.35","700.45","695.33","21646184","150511.97","286480","5949937","27.49","41371"
"SBIN"," 26-Apr-2021","336.45","344.3","345.26","49234985","169987.36","306217","11962001","24.3","41300"
"SAIL"," 26-Apr-2021","93.1","100.5","98.83","167027119","165065.61","313413","38082548","22.8","37636"
"BAJFINANCE"," 26-Apr-2021","4667.8","4736.55","4768.93","2903989","138489.31","175366","768523","26.46","36650"
"KOTAKBANK"," 26-Apr-2021","1734.2","1759.65","1766.82","3253062","57475.83","94734","1795465","55.19","31722"
"CIPLA"," 26-Apr-2021","935.6","905.4","914.11","10255697","93748.85","161321","3451318","33.65","31548"
"MARUTI"," 26-Apr-2021","6676.1","6638.9","6678.34","937344","62599.03","74474","464999","49.61","31054"
"HINDUNILVR"," 26-Apr-2021","2307.75","2360.65","2340.89","1946867","45574.05","85684","1289103","66.21","30176"
"CADILAHC"," 26-Apr-2021","570.9","569.55","579.21","32282135","186981.4","355558","5093644","15.78","29502"
"HINDALCO"," 26-Apr-2021","349.5","348.35","351.91","16472269","57968.22","113431","7186409","43.63","25289"
"ITC"," 26-Apr-2021","205.35","205.3","205.64","19886214","40893.7","103777","11449231","57.57","23544"
"SBILIFE"," 26-Apr-2021","922.85","942.5","939.16","3751088","35228.68","66202","2292134","61.11","21526"
"NESTLEIND"," 26-Apr-2021","16625.7","16870.6","16811.15","152362","25613.8","14294","117593","77.18","19768"
"M&MFIN"," 26-Apr-2021","178.9","163.25","163.65","35868833","58700.79","168599","12079426","33.68","19767"
"TECHM"," 26-Apr-2021","950.2","962.2","949.75","5053998","48000.42","84936","1947524","38.53","18496"
"BRITANNIA"," 26-Apr-2021","3650.3","3539.2","3558.62","1031406","36703.82","72258","507276","49.18","18052"
"EICHERMOT"," 26-Apr-2021","2317.3","2369.85","2359.51","1330072","31383.12","40310","717589","53.95","16931"
"ADANIENT"," 26-Apr-2021","1157.6","1173.35","1183.45","6939823","82129.23","127378","1337136","19.27","15824"
"SRTRANSFIN"," 26-Apr-2021","1380.65","1339.1","1343.52","2676531","35959.84","89168","1157943","43.26","15557"
"ICICIPRULI"," 26-Apr-2021","512.4","543.9","531.3","10662743","56650.64","142368","2791068","26.18","14828"
"WIPRO"," 26-Apr-2021","475.7","480.3","479.77","9314644","44689.27","89443","3081057","33.08","14781"
"PAGEIND"," 26-Apr-2021","29127.4","30282.7","29698.91","72653","21577.15","13112","48504","66.76","14405"
"BHARTIARTL"," 26-Apr-2021","522.6","527.55","526.12","5819893","30619.71","70201","2682701","46.1","14114"
"VEDL"," 26-Apr-2021","228.0","236.65","235.82","16763872","39533.39","70776","5690581","33.95","13419"
"DEEPAKNTR"," 26-Apr-2021","1627.85","1637.5","1624.13","1464576","23786.67","40659","808231","55.19","13126"
"ICICIGI"," 26-Apr-2021","1381.2","1451.6","1429.17","1698950","24280.96","54022","907019","53.39","12962"
"SUNPHARMA"," 26-Apr-2021","637.95","634.7","634.61","6527947","41426.97","102313","1899919","29.1","12057"
"JSWSTEEL"," 26-Apr-2021","635.4","655.8","651.46","16506538","107533.48","186271","1837617","11.13","11971"
"HEROMOTOCO"," 26-Apr-2021","2864.05","2864.55","2855.14","831133","23730.03","46378","406724","48.94","11612"
"ULTRACEMCO"," 26-Apr-2021","6067.9","6275.9","6241.84","697792","43555.04","75412","184834","26.49","11537"
"DRREDDY"," 26-Apr-2021","5066.7","5066.7","5078.16","950577","48271.78","70675","217218","22.85","11030"
"ATGL"," 26-Apr-2021","1154.5","1153.8","1156.69","1322185","15293.61","23084","947658","71.67","10961"
"LIQUIDBEES"," 26-Apr-2021","1000.0","999.99","999.99","1145172","11451.64","5197","1092590","95.41","10925"
"SBICARD"," 26-Apr-2021","937.4","919.35","933.09","2745958","25622.38","115160","1090839","39.73","10178"
"BPCL"," 26-Apr-2021","423.05","418.9","421.33","6444098","27150.6","68579","2408600","37.38","10148"
"TATAMOTORS"," 26-Apr-2021","294.0","295.4","296.48","30583139","90673.86","173282","3291167","10.76","9757"
"NTPC"," 26-Apr-2021","102.55","102.4","102.08","24369413","24875.14","66644","9190471","37.71","9381"
"M&M"," 26-Apr-2021","777.9","780.5","782.35","3528851","27607.82","87675","1196409","33.9","9360"
"AUBANK"," 26-Apr-2021","1075.5","1051.5","1072.42","2303376","24701.92","63324","842461","36.58","9034"
"DIVISLAB"," 26-Apr-2021","3779.75","3784.35","3800.0","568028","21585.06","52231","225737","39.74","8578"
"ASIANPAINT"," 26-Apr-2021","2517.95","2557.9","2557.47","1103980","28234.0","58557","335232","30.37","8573"
"HDFCLIFE"," 26-Apr-2021","686.35","704.45","698.27","3274660","22866.06","62777","1180138","36.04","8240"
"AXISBANK"," 27-Apr-2021","700.45","699.55","692.83","46559967","322583.0","289445","18080082","38.83","125264"
"HDFCBANK"," 27-Apr-2021","1404.8","1438.7","1430.4","10296453","147280.96","233200","5650216","54.88","80820"
"RELIANCE"," 27-Apr-2021","1937.85","1988.65","1978.64","9226547","182560.21","291197","3772144","40.88","74637"
"ICICIBANK"," 27-Apr-2021","591.1","598.75","597.63","24239685","144862.96","233412","9056247","37.36","54122"
"KOTAKBANK"," 27-Apr-2021","1759.65","1750.3","1740.41","4533360","78898.87","133983","2353189","51.91","40955"
"MARUTI"," 27-Apr-2021","6638.9","6568.75","6620.68","1610651","106635.98","130986","588617","36.55","38970"
"BAJFINANCE"," 27-Apr-2021","4736.55","4865.05","4818.15","2644997","127439.88","148957","777955","29.41","37483"
"SBIN"," 27-Apr-2021","344.3","353.05","349.42","46003023","160745.9","293357","9882201","21.48","34530"
"TATASTEEL"," 27-Apr-2021","940.75","977.75","965.43","24904515","240434.62","331493","3575969","14.36","34523"
"HINDALCO"," 27-Apr-2021","348.35","366.25","365.09","41263319","150646.71","307599","8981182","21.77","32789"
